id,image,brand,title,price
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-232-574-S01.jpg,AVAST Software,G.Skill 128GB microSDXC UHS-I/U1 Class 10 Memory Card with Adapter (FF-TSDXC128GA-U1A),3
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/13-157-858-V07.jpg,Acer America,ASRock Z390M Pro4 LGA 1151 (300 Series) Micro ATX Intel Motherboard,169
,https://c1.neweggimages.com/ProductImageCompressAll300/33-704-043-S09.jpg,HP,"TP-Link TL-SG1008D 10/100/1000Mbps 8-Port Gigabit Desktop Switch, 16Gbps Switching Capacity",8
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AF8H_1320487907982414130AqqpOBFiz.jpg,SAMSUNG,GTRACING Gaming Chair Racing Office Computer Game Chair Ergonomic Backrest and Seat Height Adjustment with Pillows Recliner Swivel Rocker Headrest and Lumbar Tilt E-Sports Chair (Black/Red),48
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-011-196-V01.jpg,HP,"Acer ED347CKR bmidphzx 34"" UW-QHD 3440x1440 100Hz 4ms HDMI DisplayPort DVI AMD FreeSync Built-in Speakers USB Hub UltraWide Backlit LED Curved Gaming Monitor",169
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-313-990-V01.jpg,Unitek International Group Limited,TEAM C171 USB 2.0 DRIVE 32GB BLACK Retail Model TC17132GB01,124
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-109-946-V01.jpg,Reolink,Intuit QuickBooks Desktop Pro 2020,18
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-147-716-V01.jpg,Team Group,"Samsung 32GB FIT Plus USB 3.1 Flash Drive, Speed Up to 200MB/s (MUF-32AB/AM)",11
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-353-132-Z01.jpg,DELL,"DIYPC VisionII-BL Black USB3.0 Steel / Tempered Glass ATX Mid Tower Gaming Computer Case w/ Tempered Glass Panels (Front and Left Side), 4 x Blue 33LED Light Fan (Pre-Installed)",199
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-139-024-02.jpg,Antec,Corsair Obsidian Series 750D CC-9011035-WW Black Computer Case,74
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/17-153-311-Z01.jpg,ViewSonic,Thermaltake Toughpower Grand RGB 850W Smart Zero Fan SLI/CrossFire Ready Continuous Power ATX12V v2.4 / EPS v2.92 80 PLUS GOLD Certified Full Modular Power Supply PS-TPG-0850FPCGUS-R,8
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-331-229-V01.jpg,Wavlink,Team Group MS30 M.2 2280 128GB SATA III TLC Internal Solid State Drive (SSD) TM8PS7128G0C101,499
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-870-079-S01.jpg,Acer America,"Avast Cleanup Premium 2020, 5 Devices 1 Year [Key Card]",6
,https://c1.neweggimages.com/ProductImageCompressAll300/34-316-325-S09.jpg,PowerColor,"Refurbished: Acer Chromebook 15 CB515-1HT-P39B Grade A Chromebook 15.6"" Chrome OS",39
,https://c1.neweggimages.com/ProductImageCompressAll300/A10V_1_20191011101240733.jpg,fenvi,"Refurbished: HP 11.6"" 16GB Chromebook G4 EE Intel Celeron N2840 Dual-Core 4GB DDR3 V2W30UT",84
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-147-701-V01.jpg,iBUYPOWER,"SAMSUNG 32GB BAR Plus (Metal) USB 3.1 Flash Drive, Speed Up to 200MB/s (MUF-32BE4/AM)",419
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A19P_1_201904111068929302.jpg,Nest,"HP Laptop 250 G7 (5YN09UT#ABA) Intel Core i5 8th Gen 8265U (1.60 GHz) 8 GB Memory 256 GB SSD Intel UHD Graphics 620 15.6"" Windows 10 Pro 64-bit",104
,https://c1.neweggimages.com/ProductImageCompressAll300/A2BP_1311589710394675498jysrvFCgU.jpg,G.SKILL,UNITEK Quick Charge 2.0 42W 3-Port USB QC 2.0 Car Charger Adapter + Micro USB Cable,129
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AGU1_131850832384886836H2AKrOxP4P.jpg,XFX,"Reolink 5MP Home Monitoring Camera Wired PoE Security Cam Support 100 ft. Night Vision, Motion Detection, Local Storage, Audio, 24/7 Recording, Playback, RLC-410-5MP",7
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-331-316-V01.jpg,Vaseky,"Team Group GX2 2.5"" 1TB SATA III Internal Solid State Drive (SSD) T253X2001T0C101",799
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADK7_132186529000843394oxWtEcI4GT.jpg,Corsair,"Dell Latitude Gaming Laptop 14"" HD Display, Intel Core I5-4310U, NVIDIA GeForce GT 720M 2GB Graphics Card, 16GB RAM, 512GB SSD, Red Backlit Keyboard, Windows 10 Professional",389
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/17-371-107-V01.jpg,SAMSUNG,"Antec HCG750 Gold 750W Fully Modular, 80 PLUS GOLD,120mm FDB Fan, Compact Size, Hybrid Mode, 10 Year Warranty",40
,https://c1.neweggimages.com/ProductImageCompressAll300/24-116-778-15.jpg,ASUS,"ViewSonic VX2457-MHD 24"" Full HD 1080P AMD FreeSync Gaming Monitor, 1000:1, 300cd/m2, HDMI, VGA, DisplayPort, Built-in Speaker, VESA Mountable",799
,https://c1.neweggimages.com/ProductImageCompressAll300/A6PF_132121527386866949lgddOQO8GA.jpg,Rosewill,[USB 3.0 & Tool-free ] Wavlink USB 3.0 HDD SATA External Hard Drive Disk Enclosure Case Support UASP & SATA I/II/III LED Indicator for 7 & 9.5mm 2.5 Inch SATA HDD and SSD,9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/83-101-780-V01.jpg,Thermaltake,"Acer - Gaming Desktop PC - Intel Core i5-9400F (2.90 GHz), NVIDIA GeForce GTX 1660 Ti, 12 GB DDR4, 512 GB SSD, Windows 10 Home 64-bit, Nitro 50 N50-600-UR19",179
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/14-131-750-V01.jpg,Antec,PowerColor RED DEVIL Radeon RX 5700 DirectX 12 AXRX 5700 8GBD6-3DHE/OC Video Card,54
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADXZ_1321031612521234162XrlfLKGw4.jpg,Rosewill,"Fenvi FV-AX3000 Wifi 6 Dual Band PCI Express Wireless Adapter Bluetooth 5.0, Speed up to 2400Mbps, Intel AX200 Card, IEEE 802.11ax/ac/a/g/n, 2.4Ghz/5Ghz, MU-MIMO, Support Windows 10*64bit, Heat sink",12
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/83-227-920-V01.jpg,Patriot Memory,iBUYPOWER - Gaming Desktop PC - AMD Ryzen 5 3600 (3.60 GHz) NVIDIA GeForce GTX 1660 8 GB DDR4 500 GB SSD Windows 10 Home 64-bit Slate 106AV2,74
,https://c1.neweggimages.com/ProductImageCompressAll300/A11P_129793418581732415ga7bwPDhKd.jpg,Rosewill,G-Cube iHP Pop-G Dual Mode Foldable Headset w/ Built-In Mic - Red,39
,https://c1.neweggimages.com/ProductImageCompressAll300/81-860-004-17.jpg,Tayama,"Nest Learning Thermostat - 3rd Generation, Stainless Steel",209
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-232-168-01.jpg,ZeroLemon,G.SKILL Ripjaws Series 16GB 260-Pin DDR4 SO-DIMM DDR4 2666 (PC4 21300) Laptop Memory Model F4-2666C18S-16GRS,28
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AJMK_132121551469351220Eu9LDxIIyG.jpg,DELL,"TV Wall Mount Bracket Full Motion Single Arm for Most 26-50 Inch LED, LCD, OLED up to 70 Ibs, Flat Screen with Extends, Tilts & Swivels - VESA 400x400mm",289
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AMAA_132168355982371563DPzLRS8FLC.jpg,Unitek International Group Limited,"Hyundai Koral 10X3 10 inch Tablet, Android 9.0 Pie, 2 GB RAM, 32 GB Storage, Dual Camera, Quad-Core Processor, 10.1 inch IPS HD Display, Wi-Fi [Gold]",449
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A61X_131992713820683287SaEVDPI0GA.jpg,Acer America,"LEONLITE 40W LED Flood Light, 350W Equivalent, Outdoor Security Light, ETL Listed, 4800 Lumens, IP65 Waterproof, 5000K Daylight",769
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/14-150-817-V01.jpg,SAMSUNG,XFX Radeon RX 590 Fatboy DirectX 12 RX-590P8DFD6 8GB 256-Bit DDR5 PCI Express 3.0 CrossFireX Support Video Card,14
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AGKC_131901985556346567o5vtPGV8kA.jpg,SAMSUNG,Vaseky 2.5'' SATA III 240GB SSD MLC Internal Solid State Drive (SSD) for Desktop Notebook Standrad 2.5'' SATA III 240GB MLC Storage Grain,39
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-236-567-V01.jpg,Metallic Gear,CORSAIR Vengeance LPX 64GB (2 x 32GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model CMK64GX4M2D3000C16,79
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-025-164-V01.jpg,Acer America,"Samsung CHG70 Series C32HG70 32"" (Actual size 31.5"") 2560 x 1440 (2K) 1800R Curved Gaming Monitor, QLED, 1ms (GTG) 144Hz, AMD FreeSync, 2xHDMI, DP, USB, VESA Mount, Height/Tilt/Swivel/Pivot Adjustable",69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/83-221-575-V09.jpg,SAMSUNG,"ASUS - Gaming Desktop PC - Intel Core i5-9400F (6-Core 2.9 GHz), NVIDIA GeForce GTX 1660, 8 GB DDR4, 512 GB SSD, Intel B360, Windows 10 Home 64-bit, GL10CS",18
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/23-201-118-V01.jpg,GTRACING,"Rosewill Wireless Office Keyboard Mouse Combo, Long Battery Life, Slim Sleek Ergonomic and Comfortable - RKM-1000",39
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-133-364-V01.jpg,Lenovo,Thermaltake Versa H17  Black SPCC Micro ATX Gaming Computer Case CA-1J1-00S1NN-00,29
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-129-243-S01.jpg,Cooler Master,Antec Dark Avenger DA601 E-ATX Mid Tower Case/ARGB Motherboard Sync/Tempered Glass/Prizm 120 ARGB Fan Included,29
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/17-182-343-V01.jpg,ASUS,Rosewill 1000W Gaming Power Supply - Glacier 1000M,6
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ACXH_1_201805251042415737.jpg,SAMSUNG,"Patriot Memory 128GB Supersonic Boost XT USB 3.0 Flash Drive, Speed Up to 150MB/s Durable Rubber Housing (PEF128GSBUSB)",379
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/23-201-110-V01.jpg,ZTE,Rosewill NEON K85 RGB Mechanical Gaming Keyboard with Blue Switches,299
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A62V_1_201703081606758999.jpg,Antec,"Tayama TO-2000XR Turbo Oven with Extender Ring, White",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A5BM_132049551632345272Gv3ONaS1OK.jpg,SAMSUNG,"USB C Power Bank ZeroLemon ToughJuice 30000mAh 7A Output Portable Charger with QC 3.0 Qualcomm Quick Charge 3.0, 5-Ports Type C Input & Output Rugged Battery Pack for MacBook, Note 8, Switch and More",799
,https://c1.neweggimages.com/ProductImageCompressAll300/ADYY_1_201911065533226.jpg,Furmax,Alienware Aurora R9 Gaming Desktop Intel i7-9700K NVIDIA RTX 2070 1TB SSD + 1TB HDD 16GB RAM,59
,https://c1.neweggimages.com/ProductImageCompressAll300/A2BP_130414114167552886fSpxS8MieY.jpg,Intuit,"UNITEK 4 port USB 3.0 Hub Compact hub with a Built-in 1ft USB 3.0 Cable for Laptops, Ultrabooks and Tablet PCs with USB Ports, bus-powered required no external power supply",159
,https://c1.neweggimages.com/ProductImageCompressAll300/ACA1_1_20190909753014462.jpg,AOC Monitors,Refurbished: Acer Aspire 5 Intel i5-8265U 1.60GHz 8GB Ram 256GB SSD Windows 10 Home,21
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-022-684-Z01.jpg,fenvi,"Samsung CFG73 Series C27FG73 27"" 1920 x 1080 Full HD 1ms 144Hz 2x HDMI DisplayPort AMD FreeSync Flicker-Free QLED Curved Gaming Monitor",129
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AKN5S191129KqJ3e.jpg,Logitech,"Bluetooth USB Adapter, CSR 4.0 USB Dongle Bluetooth Receiver Transfer Wireless Adapter for Laptop PC, Wireless Bluetooth Dongle Support Windows 10/8/7/Vista/XP, For Mouse and Keyboard,Headset",599
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-022-584-V03.jpg,Thermaltake,"Samsung CHG90 Series C49HG90 49"" 3840 x 1080 1ms 144Hz 2x HDMI DisplayPort Mini-DisplayPort HDR AMD FreeSync USB Hub QLED Curved Gaming Monitor",14
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-854-093-V03.jpg,Rosewill,"Metallic Gear Neo Air White ATX Mid-tower High Airflow Mesh front design, 2x 120 RGB Skiron fans, RGB Controller, Black/White",2499
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A22F_1_201808141345831844.jpg,ESET,"Refurbished: Acer Chromebook Tab 10 D651N-K9WT 32 GB Flash Storage 9.7"" Tablet PC",797
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-147-705-V01.jpg,Raidmax,"SAMSUNG 128GB BAR Plus (Metal) USB 3.1 Flash Drive, Speed Up to 300MB/s (MUF-128BE3/AM)",449
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AGSZ_132140541006392529Ab17fMG4ng.jpg,SAMSUNG,"GTRACING Ergonomic Office Chair - Racing Seat, Height Adjustment, Pillows, Recliner, Swivel Rocker Tilt, for E-Sports, Computers, and Gaming",104
,https://c1.neweggimages.com/ProductImageCompressAll300/83-998-647-S07.jpg,Seagate,Lenovo Gaming Desktop Legion T530-28ICB 90JL007RUS Intel Core i5 8th Gen 8400 (2.80 GHz) 8 GB DDR4 16 GB Optane Memory NVIDIA GeForce GTX 1050 Ti Windows 10 Home 64-Bit,15
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/35-103-267-Z01.jpg,Vaseky,COOLER MASTER RR-I71C-20PC-B1 120mm Rifle CPU Cooler - OEM,399
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-235-279-V30.jpg,DIYPC,"ASUS ZenBook Pro Duo UX581 15.6"" 4K UHD NanoEdge Bezel Touch, Intel Core i7-9750H, 16 GB RAM, 1 TB PCIe SSD, GeForce RTX 2060, Innovative ScreenPad Plus, Windows 10 Pro - UX581GV-XB74T, Celestial Blue",57
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/89-356-491-S01.jpg,GeIL,"Samsung QLED Q70R 49"" 4K Smart UHD LED TV QN49Q70RAFXZA (2019)",1999
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/75-705-090-V29.jpg,NURBENN,"ZTE Axon 10 Pro Flagship Unlocked Phone with 8G+256G Memory, Qualcomm Snapdragon 855 Chipset, Beautifully Designed Quad-Curved 6.47"" AMOLED Display / Wireless Charging - 18 Months Enhanced US Warranty",299
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-129-242-V20.jpg,Corn Electronics,"Antec Performance Series P101 Silent Black/0.8 mm SPCC ATX Mid Tower Case with 8 x 3.5"" HDD / 2.5"" SSD Removable Bays",184
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AJMK_132121549516099395fjRhonsVJC.jpg,NZXT,"TV Wall Mount for Most 32-60 Inch TVs with Extends, Tilts & Swivels - VESA 600 x 400mm Fits LED, LCD, OLED Flat Screen TVs up to 100 Ibs - with Cable Management Clip",39
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-022-583-V10.jpg,Logitech,"Samsung CHG70 Series C27HG70 27"" 2560 x 1440 (2K) 144Hz 1800R Curved Gaming Monitor, QLED, 1ms (GTG), AMD FreeSync 2, 2xHDMI, DP, USB, VESA Mount, Height/Tilt/Swivel/Pivot Adjustable",30
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AH07_132118645953885171Xubgz1W0iK.jpg,TP-Link,"Furmax Office Chair Desk Leather Gaming Chair, High Back Ergonomic Adjustable Racing Chair,Task Swivel Executive Computer Chair Headrest and Lumbar Support (Black)",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AE9P_132041650108823099bugnSGD6K9.jpg,Team Group,"Titan Pro Ace II 3D Massage Chair w/ 3 Stage Zero Gravity, L-Track, Upgraded Foot Rollers, Heat, Bluetooth Speakers, Full Body Air Compression Massage - Black",259
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-109-944-V01.jpg,Corsair,Intuit QuickBooks Desktop Premier 2020,69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/24-160-405-S02.jpg,Nippon Labs,"Refurbished: AOC C27G1 27"" Full HD 1920x1080 4ms 144Hz VGA 2xHDMI DisplayPort FreeSync Frameless Backlit LED Curved Gaming Monitor",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADA2S191128HcqV8.jpg,ESET,"High performance Bluetooth Speaker with 24-Hour Playtime, 66-Foot Bluetooth Range & Built-in Mic, Dual-Driver Portable Wireless Speaker with Low Harmonic Distortion and Superior Sound - Black",29
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADXZ_132079804711680155JADnT6CoW9.jpg,Team Group,"Fenvi 2.4Gbps Dual Band WiFi Card AX200NGW Desktop Bluetooth 5.0 Wireless  Adapter, With Intel Wi-Fi 6 AX200 NGFF 2x2 M.2 2230 Network Card, Dual Band 2.4Ghz/5Ghz, 802.11ax/ac, Support MU-MIMO",34
,https://c1.neweggimages.com/ProductImageCompressAll300/A7M9_130732132934550781aoKSwn8Jc9.jpg,Wavlink,Logitech G-series G402 mouse pad 800mm*300mm*4mm super big mouse mat gaming mouse pads lockrand creative mouse pad,13
,https://c1.neweggimages.com/ProductImageCompressAll300/11-133-328-V20.jpg,Phanteks Company,Thermaltake Tower 900 Black Tempered Glass Fully Modular E-ATX Vertical Super Tower Chassis CA-1H1-00F1WN-00,79
,https://c1.neweggimages.com/ProductImageCompressAll300/A10V_1_20190912769446930.jpg,RAZER,Ring Wi-Fi Enabled 720p HD Video Doorbell with Mobile Phone Connectivity,35
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-997-083-Z01.jpg,GTRACING,Rosewill Pro Gaming Mouse Pad - RGMP-500,112
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-114-553-S01.jpg,ASUS,"ESET NOD32 Antivirus 2019, 5 PCs - Download",43
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/17-152-066-08.jpg,Seagate,RAIDMAX Scorpio series RX-535AP-S 535W Power Supply,49
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-147-699-V01.jpg,RIITOP,"SAMSUNG 64GB BAR Plus (Metal) USB 3.1 Flash Drive, Speed Up to 200MB/s (MUF-64BE3/AM)",21
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-248-098-V18.jpg,Corn Electronics,Seagate One Touch SSD 500GB USB 3.0 External / Portable Solid State Drive for PC Laptop and Mac - Black (STJE500400),26
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AGKC_132065514849960103MPcXqhYFWP.jpg,RIITOP,Vaseky M.2 2242 SATA 256GB SSD Internal Solid State Drive (SSD) for Desktop Notebook Standard M.2 SATA 256GB Internal Solid State Disk,79
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AJC5_1320437555926567702zjAIhwKrY.jpg,DELL,"BOSSIN Racing Style Gaming Chair Computer Desk Chair with Footrest and Headrest, Ergonomic Design, Large Size High-Back E-Sports Chair, PU Leather Swivel Office Chair(Gray)",199
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-353-062-01.jpg,Rosewill,"DIYPC Cuboid-R Black / Red USB 3.0 Gaming Micro-ATX Mid Tower Computer Case w/ 1 x 140mm LED Red Fan x Front, 1 x 120mm LED Red Fan x Rear",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-158-543-V01.jpg,ABS,GeIL EVO POTENZA 16GB (2 x 8GB) 288-Pin DDR4 SDRAM DDR4 3000 (PC4 24000) Desktop Memory Model GPB416GB3000C16ADC,8
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AH19_131786223732718350gm1IdRJtGl.jpg,G.SKILL,"External CD Drive,NURBENN USB 3.0 Portable CD/DVD +/-RW Drive Slim DVD/CD Rom Rewriter Burner Super High Speed Data Transfer for Laptop Desktop Linux OS Apple Mac Macbook Pro and PC Windows XP/Vista",69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A4RE_132095325857777082CFFi3gNJXX.jpg,BitFenix Co. Ltd.,Switch Pro Controller Bluetooth Wireless Gamepad Joystick for NS Switch Console Support Somatosensory Vibration Screenshot Axis For Nintendo Switch Controller,9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/11-146-309-V01.jpg,SAMSUNG,NZXT H210 - Mini-ITX PC Gaming Case - Front I/O USB Type-C Port - Tempered Glass Side Panel - Cable Management System - Water-Cooling Ready - Radiator Bracket - Steel Construction - Black/Red,29
,https://c1.neweggimages.com/ProductImageCompressAll300/26-197-074-01.jpg,PowerColor,Logitech G920 Driving Force Racing Wheel for Xbox One and PC (941-000121),31
,https://c1.neweggimages.com/ProductImageCompressAll300/17-933-005-S01.jpg,DELUX World,TP-LINK UH400 USB 3.0 4-Port Portable Hub,58
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-331-251-V01.jpg,Lenovo,"Team 64GB Color II  microSDXC UHS-I/U3 Class 10 Memory Card with Adapter, Speed Up to 90MB/s (TCIIUSXH64GU351)",2395
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADA2S191128r1wWe.jpg,NZXT,"RGB Gaming Keyboard - New CORSAIR RGB Gaming Keyboard, Quiet & Satisfying LED Backlit Keys, Media Controls, Wrist Rest Included, Onboard Macro Recording, 6 programmable macro keys, Multi-key anti-ghos",179
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/12-816-167-02.jpg,Wavlink,"Nippon Labs DP-DVI-6 6 ft. DP DisplayPort Male to DVI-D Male Adapter Cable, Black - OEM",27
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/32-114-555-S01.jpg,Acer America,"ESET Internet Security 2019, 3 PCs - Download",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-331-323-V01.jpg,Lenovo,"Team Group T-Force VULCAN 2.5"" 250GB SATA III 3D NAND Internal Solid State Drive (SSD) T253TV250G3C301",129
,https://c1.neweggimages.com/ProductImageCompressAll300/A6PF_131393151226158299wwzdNFkq0g.jpg,Sades Digital Technology,"Wavlink USB HD Display Universal Docking Station Dual Video HDMI/DVI/VGA , USB 3.0 & USB 2.0, Gigabit Ethernet Ports, Earphone & Mic in/out, Plug and Play For Windows Mac & Android 5.x Above - Black",339
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AJKJ_132091717405691495aB1k7OONdd.jpg,Unitek International Group Limited,"LG 86SM9070PUA Alexa Built-in Nano 9 Series 86"" 4K Ultra HD Smart LED NanoCell TV (2019)",76
,https://c1.neweggimages.com/ProductImageCompressAll300/11-854-044-V29.jpg,DEEPCOOL,Phanteks Enthoo Luxe PH-ES614LTG_AG Black Aluminum Faceplates Tempered Glass Panel Steel Chassis ATX Full Tower Computer Case with RGB Illumination,21
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ACE5_132133329323442015aKufCYKcW8.jpg,Corsair,"1080P Full HD Webcam ,Digital Web Camera with Microphone, USB 2.0 for PC,Laptops and Desktop",7
,https://c1.neweggimages.com/ProductImageCompressAll300/26-999-117-06.jpg,GTRACING,RAZER Goliathus CONTROL Edition Soft Mouse Pad - Large,18
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AGSZ_132140538934179287z0zUapGTby.jpg,Raidmax,GTracing Ergonomic Office Chair Racing Chair Backrest and Seat Height Adjustment Computer Chair With Pillows Recliner Racing Swivel Rocker Tilt E-sports Chair,249
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/34-234-998-V01.jpg,Wavlink,"ASUS VivoBook  AMD A9-9425 Dual Core Processor (Boost up to 3.7 GHz) with Radeon R5 Graphics, 8 GB DDR4 RAM, 256 GB SSD, 14"" FHD Display Windows 10, F441BA-DS95 Light and Powerful Laptop,",9
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-248-096-V12.jpg,NURBENN,Seagate Expansion SSD 500GB USB 3.0 External / Portable Solid State Drive for PC Laptop and Mac (STJD500400),69
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A6V8_1319562422404064149dWWwf61Ug.jpg,Wavlink,"RIITOP DisplayPort to HDMI 2.0 Active Adapter 4K 60Hz, UHD DP Display Port to HDMI HDTV Monitor for GTX Graphics, HP EliteBook, DP Enabled Device (6 Feet, Gold Plated)",1199
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A4RE_132088404703723131iRBIASE4Rp.jpg,DELL,"600Mbps USB Wifi Adapter for PC,CORN Mini 802.11ac Dual Band 2.4G/5G High Gain 2dBi Antenna Wireless Network Adapter Wi-Fi Dongle Adapter Support Windows XP,Win Vista,Win 7,Win 8.1, Win 10,Mac OS X 10",14
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/A6V8_131992461610940186XOPbg2O9iX.jpg,Team Group,M Key M.2 PCIe NGFF SSD to PCI-e Express 3.0 x4 Adapter Card Controller with Heatsink for 2230 2242 2260 2280 mm M Key M.2 PCIe Based AHCI NVMe SSD,79
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/ADGY_132150279058085594uoCoL4mVmo.jpg,Kensington,"Dell Optiplex 9010 Intel Quad-Core i5 (3.2GHz), 16GB RAM, 2TB HDD, DVD, Windows 10 Professional, WiFi",1497
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/26-193-126-V01.jpg,Sony,Rosewill ION D21 4000 dpi Optical Wired Gaming Mouse,409
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/AJSP_131940057001378471cRMau9glXB.jpg,Corsair,Bcon Gaming Wearable Series 1 - full-precision PC core-gaming motion controller for increased performance - complement mouse+keyboard - world innovation - CES Innovation Award 2019 - America-exclusive,24
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/83-102-848-Z21.jpg,SAMSUNG,ABS Rogue H - Intel i5 9600K - GeForce RTX 2070 Super - 16GB DDR4 - 512GB SSD - Gaming Desktop PC,559
,https://c1.neweggimages.com/NeweggImage/ProductImageCompressAll300/20-232-372-07.jpg,darkFlash,G.Skill 128GB microSDXC UHS-I/U1 Class 10 Memory Card with OTG (FF-TSDXC128GC-U1),99
